id,date,state,statename,deaths,hospitalizedCurrently,positive,totalTestResults
1176,20200821,AK,,30,0,5403,321535
1177,20200821,AL,,1990,13330,112770,897100
1178,20200821,AR,,663,3856,55652,658591
1179,20200821,AS,,0,0,0,1514
1180,20200821,AZ,,4688,21210,196899,1127988
1181,20200821,CA,,11821,0,650336,10329372
1182,20200821,CO,,1815,6797,54230,906693
1183,20200821,CT,,4460,11087,51519,1022370
1184,20200821,DC,,602,0,13469,259058
1185,20200821,DE,,600,0,16770,218008
1186,20200821,FL,,10304,36425,593286,4367212
1187,20200821,GA,,4998,23125,249630,2120102
1188,20200821,GU,,7,0,767,31516
1189,20200821,HI,,45,317,5844,168672
1190,20200821,IA,,1021,0,55006,573139
1191,20200821,ID,,298,1226,29120,233780
1192,20200821,IL,,8066,0,217346,3594336
1193,20200821,IN,,3208,10132,84317,958432
1194,20200821,KS,,419,2159,36856,366315
1195,20200821,KY,,864,4362,42265,748467
1196,20200821,LA,,4687,0,141720,1738807
1197,20200821,MA,,8901,12245,125216,2050871
1198,20200821,MD,,3674,13823,102899,1204267
1199,20200821,ME,,129,407,4285,223865
1200,20200821,MI,,6634,0,104618,2425702
1201,20200821,MN,,1799,6064,68133,1041537
1202,20200821,MO,,1419,0,72964,896106
1203,20200821,MP,,2,4,54,12921
1204,20200821,MS,,2214,5127,76323,529802
1205,20200821,MT,,89,363,6216,208627
1206,20200821,NC,,2494,0,151912,2030885
1207,20200821,ND,,112,491,9468,408284
1208,20200821,NE,,373,1877,31348,333767
1209,20200821,NH,,428,710,7050,189682
1210,20200821,NJ,,15895,22393,188817,2615692
1211,20200821,NM,,734,3009,23951,694824
1212,20200821,NV,,1185,0,64433,566311
1213,20200821,NY,,25278,89995,428512,7452267
1214,20200821,OH,,3955,12719,113046,1936895
1215,20200821,OK,,715,4316,51746,800902
1216,20200821,OR,,414,1984,24421,511321
1217,20200821,PA,,7558,0,127633,1527142
1218,20200821,PR,,374,0,28846,334818
1219,20200821,RI,,1030,2438,21022,454977
1220,20200821,SC,,2459,7439,110378,903181
1221,20200821,SD,,159,948,10884,133775
1222,20200821,TN,,1549,6255,140844,1981238
1223,20200821,TX,,11051,0,567580,4580026
1224,20200821,UT,,383,2870,48445,619397
1225,20200821,VA,,2436,15482,110860,1441961
1226,20200821,VI,,10,0,932,13827
1227,20200821,VT,,58,0,1541,116998
1228,20200821,WA,,1837,6400,71414,1369264
1229,20200821,WI,,1075,5505,73751,1176789
1230,20200821,WV,,170,0,9066,384319
1231,20200821,WY,,37,203,3524,64837
1232,20200820,AK,,29,0,5332,312647
1233,20200820,AL,,1974,13330,112449,896779
1234,20200820,AR,,641,3790,54765,648509
1235,20200820,AS,,0,0,0,1514
1236,20200820,AZ,,4684,21143,196280,1118443
1237,20200820,CA,,11686,0,644751,10227966
1238,20200820,CO,,1800,6784,53901,895207
1239,20200820,CT,,4458,11087,51432,1014840
1240,20200820,DC,,601,0,13409,253985
1241,20200820,DE,,595,0,16718,216956
1242,20200820,FL,,10186,36070,588602,4335752
1243,20200820,GA,,4904,22880,246741,2096835
1244,20200820,GU,,6,0,704,30692
1245,20200820,HI,,45,317,5844,168672
1246,20200820,IA,,1014,0,54015,568191
1247,20200820,ID,,291,1200,28696,231147
1248,20200820,IL,,8044,0,215053,3542515
1249,20200820,IN,,3191,10145,83277,945471
1250,20200820,KS,,411,2090,35890,359840
1251,20200820,KY,,856,4349,41626,739718
1252,20200820,LA,,4637,0,140821,1719034
1253,20200820,MA,,8888,12225,124728,2009062
1254,20200820,MD,,3669,13785,102229,1187676
1255,20200820,ME,,128,405,4253,220185
1256,20200820,MI,,6634,0,104618,2425702
1257,20200820,MN,,1791,6019,67308,1030093
1258,20200820,MO,,1417,0,71733,885874
1259,20200820,MP,,2,4,54,12921
1260,20200820,MS,,2190,5097,75449,527626
1261,20200820,MT,,89,357,6072,207560
1262,20200820,NC,,2465,0,149904,2003307
1263,20200820,ND,,112,478,9237,401757
1264,20200820,NE,,371,1851,31040,330408
1265,20200820,NH,,428,710,7050,189682
1266,20200820,NJ,,15886,22359,188527,2585207
1267,20200820,NM,,729,3002,23749,688495
1268,20200820,NV,,1172,0,63584,560963
1269,20200820,NY,,25275,89995,427803,7353387
1270,20200820,OH,,3929,12615,112003,1911359
1271,20200820,OK,,709,4268,50669,790894
1272,20200820,OR,,412,1979,24165,506367
1273,20200820,PA,,7538,0,126940,1513011
1274,20200820,PR,,367,0,28143,334115
1275,20200820,RI,,1028,2431,20871,444574
1276,20200820,SC,,2401,7146,109320,892800
1277,20200820,SD,,157,940,10691,132108
1278,20200820,TN,,1488,6156,139175,1952103
1279,20200820,TX,,10793,0,562559,4547069
1280,20200820,UT,,381,2853,47982,615804
1281,20200820,VA,,2427,15357,109882,1422928
1282,20200820,VI,,10,0,869,13542
1283,20200820,VT,,58,0,1537,115459
1284,20200820,WA,,1822,6388,70973,1356868
1285,20200820,WI,,1074,5469,72903,1166197
1286,20200820,WV,,166,0,8982,377713
1287,20200820,WY,,34,202,3468,64174
1288,20200819,AK,,29,0,5247,310849
1289,20200819,AL,,1944,13080,111478,885346
1290,20200819,AR,,631,3743,54216,641280
1291,20200819,AS,,0,0,0,1514
1292,20200819,AZ,,4634,21020,195557,1111239
1293,20200819,CA,,11523,0,638831,10140683
1294,20200819,CO,,1788,6781,53631,887859
1295,20200819,CT,,4457,11015,51314,1002420
1296,20200819,DC,,600,0,13354,251659
1297,20200819,DE,,595,0,16643,214869
1298,20200819,FL,,10067,35620,584047,4306239
1299,20200819,GA,,4849,22664,243982,2075697
1300,20200819,GU,,5,0,599,29750
1301,20200819,HI,,42,303,5609,166113
1302,20200819,IA,,1006,0,53288,562322
1303,20200819,ID,,282,1170,28326,229123
1304,20200819,IL,,8017,0,213221,3490903
1305,20200819,IN,,3180,10090,82336,934033
1306,20200819,KS,,411,2090,35890,359840
1307,20200819,KY,,842,4301,40926,730820
1308,20200819,LA,,4609,0,139903,1704974
1309,20200819,MA,,8876,12213,124415,1974918
1310,20200819,MD,,3661,13744,101649,1175768
1311,20200819,ME,,127,403,4234,217242
1312,20200819,MI,,6618,0,104091,2395188
1313,20200819,MN,,1784,5988,66618,1020926
1314,20200819,MO,,1414,0,70675,874795
1315,20200819,MP,,2,4,54,12920
1316,20200819,MS,,2163,5063,74555,526732
1317,20200819,MT,,84,348,5956,206533
1318,20200819,NC,,2431,0,147932,1978094
1319,20200819,ND,,110,478,8963,394303
1320,20200819,NE,,368,1835,30825,328378
1321,20200819,NH,,427,712,7036,188009
1322,20200819,NJ,,15880,22311,188427,2557712
1323,20200819,NM,,723,2998,23579,683053
1324,20200819,NV,,1134,0,63028,556526
1325,20200819,NY,,25270,89995,427202,7272403
1326,20200819,OH,,3907,12529,110881,1888470
1327,20200819,OK,,699,4192,49923,782740
1328,20200819,OR,,408,1958,23870,501156
1329,20200819,PA,,7523,0,126149,1494467
1330,20200819,PR,,356,0,27934,333906
1331,20200819,RI,,1027,2419,20795,440127
1332,20200819,SC,,2360,7146,108411,884128
1333,20200819,SD,,155,935,10566,131047
1334,20200819,TN,,1452,6069,137800,1928954
1335,20200819,TX,,10559,0,557256,4517189
1336,20200819,UT,,377,2832,47521,610362
1337,20200819,VA,,2410,15232,109019,1407015
1338,20200819,VI,,9,0,828,13345
1339,20200819,VT,,58,0,1533,113897
1340,20200819,WA,,1809,6358,70530,1344043
1341,20200819,WI,,1067,5430,72134,1156297
1342,20200819,WV,,166,0,8801,369724
1343,20200819,WY,,34,197,3430,63094
1344,20200818,AK,,29,0,5177,310009
1345,20200818,AL,,1936,12958,110361,868259
1346,20200818,AR,,619,3695,53487,633062
1347,20200818,AS,,0,0,0,1514
1348,20200818,AZ,,4529,20878,194920,1103997
1349,20200818,CA,,11342,0,632667,10049039
1350,20200818,CO,,1778,6739,53370,881252
1351,20200818,CT,,4456,11015,51255,992731
1352,20200818,DC,,599,0,13325,249478
1353,20200818,DE,,593,0,16593,213845
1354,20200818,FL,,9893,35112,579932,4279040
1355,20200818,GA,,4794,22429,241677,2060319
1356,20200818,GU,,5,0,577,29226
1357,20200818,HI,,40,288,5215,164199
1358,20200818,IA,,989,0,52951,557098
1359,20200818,ID,,273,1129,27942,226869
1360,20200818,IL,,7993,0,210926,3440604
1361,20200818,IN,,3165,10037,81847,928614
1362,20200818,KS,,405,2034,35167,354262
1363,20200818,KY,,830,4252,40299,726900
1364,20200818,LA,,4554,0,139125,1689991
1365,20200818,MA,,8839,12192,123588,1946517
1366,20200818,MD,,3650,13698,101235,1167305
1367,20200818,ME,,127,401,4213,214326
1368,20200818,MI,,6608,0,103403,2362525
1369,20200818,MN,,1767,5932,66061,1003306
1370,20200818,MO,,1402,0,69417,867481
1371,20200818,MP,,2,4,54,12920
1372,20200818,MS,,2128,5025,73207,525384
1373,20200818,MT,,84,339,5846,205512
1374,20200818,NC,,2396,0,146779,1951120
1375,20200818,ND,,109,469,8775,389618
1376,20200818,NE,,362,1883,30563,325487
1377,20200818,NH,,424,712,7017,186907
1378,20200818,NJ,,15869,22259,188098,2532745
1379,20200818,NM,,718,2984,23500,677150
1380,20200818,NV,,1102,0,62639,553928
1381,20200818,NY,,25264,89995,426571,7191978
1382,20200818,OH,,3871,12436,109923,1868998
1383,20200818,OK,,682,4115,49326,775000
1384,20200818,OR,,397,1929,23676,496338
1385,20200818,PA,,7499,0,125579,1479566
1386,20200818,PR,,346,0,27713,333685
1387,20200818,RI,,1024,2405,20692,436191
1388,20200818,SC,,2343,7146,107672,878481
1389,20200818,SD,,154,927,10443,130013
1390,20200818,TN,,1426,5981,135778,1894372
1391,20200818,TX,,10250,0,550232,4500645
1392,20200818,UT,,369,2804,47157,606516
1393,20200818,VA,,2396,15163,108282,1390305
1394,20200818,VI,,9,0,796,12664
1395,20200818,VT,,58,0,1530,114097
1396,20200818,WA,,1785,6296,69967,1329216
1397,20200818,WI,,1059,5380,71424,1146821
1398,20200818,WV,,164,0,8731,365725
1399,20200818,WY,,34,193,3363,62441
1400,20200817,AK,,28,0,5110,305648
1401,20200817,AL,,1925,12958,109004,852923
1402,20200817,AR,,603,3621,53077,622462
1403,20200817,AS,,0,0,0,1514
1404,20200817,AZ,,4506,20756,194005,1098388
1405,20200817,CA,,11242,0,628031,9933780
1406,20200817,CO,,1768,6735,53176,873051
1407,20200817,CT,,4456,11015,51267,981968
1408,20200817,DC,,597,0,13273,245655
1409,20200817,DE,,593,0,16536,212638
1410,20200817,FL,,9674,34607,576094,4252876
1411,20200817,GA,,4727,22133,238861,2027417
1412,20200817,GU,,5,0,558,28773
1413,20200817,HI,,40,283,5042,161948
1414,20200817,IA,,981,0,52722,553984
1415,20200817,ID,,269,1110,27660,224487
1416,20200817,IL,,7967,0,209186,3406429
1417,20200817,IN,,3135,9973,81006,914633
1418,20200817,KS,,405,2034,35167,354262
1419,20200817,KY,,818,4215,39691,716816
1420,20200817,LA,,4526,0,138485,1674289
1421,20200817,MA,,8833,12178,123413,1929891
1422,20200817,MD,,3641,13658,100715,1157612
1423,20200817,ME,,127,399,4197,212554
1424,20200817,MI,,6592,0,102749,2340207
1425,20200817,MN,,1758,5886,65716,1000023
1426,20200817,MO,,1396,0,68623,858617
1427,20200817,MP,,2,4,53,12920
1428,20200817,MS,,2095,4989,72412,524589
1429,20200817,MT,,82,330,5792,204725
1430,20200817,NC,,2348,0,145516,1935472
1431,20200817,ND,,105,461,8641,387834
1432,20200817,NE,,361,1883,30372,322991
1433,20200817,NH,,423,709,7004,185971
1434,20200817,NJ,,15859,22218,187767,2511070
1435,20200817,NM,,714,2965,23408,670573
1436,20200817,NV,,1077,0,61967,551423
1437,20200817,NY,,25256,89995,425916,7125087
1438,20200817,OH,,3832,12319,109062,1849016
1439,20200817,OK,,665,4021,48711,755330
1440,20200817,OR,,388,1913,23451,491217
1441,20200817,PA,,7468,0,124844,1467319
1442,20200817,PR,,335,0,26760,332732
1443,20200817,RI,,1023,2380,20572,431005
1444,20200817,SC,,2288,6852,106953,873547
1445,20200817,SD,,153,921,10360,129293
1446,20200817,TN,,1387,5881,134744,1871108
1447,20200817,TX,,10034,0,542950,4476167
1448,20200817,UT,,364,2782,46894,601795
1449,20200817,VA,,2385,15000,107421,1373442
1450,20200817,VI,,9,0,760,12418
1451,20200817,VT,,58,0,1527,113223
1452,20200817,WA,,1781,6255,69369,1314115
1453,20200817,WI,,1046,5327,70715,1136755
1454,20200817,WV,,160,0,8632,360839
1455,20200817,WY,,33,195,3331,60898
1456,20200816,AK,,28,0,5060,301515
1457,20200816,AL,,1898,12607,108433,846424
1458,20200816,AR,,599,3570,52665,622050
1459,20200816,AS,,0,0,0,1514
1460,20200816,AZ,,4506,20755,193537,1091974
1461,20200816,CA,,11224,0,621562,9798135
1462,20200816,CO,,1768,6727,52838,859734
1463,20200816,CT,,4453,11015,50897,937690
1464,20200816,DC,,597,0,13220,242852
1465,20200816,DE,,593,0,16451,210385
1466,20200816,FL,,9587,34341,573416,4232628
1467,20200816,GA,,4702,22087,237030,2005273
1468,20200816,GU,,5,0,516,27773
1469,20200816,HI,,40,279,4825,159299
1470,20200816,IA,,975,0,52428,551193
1471,20200816,ID,,269,1103,27477,223222
1472,20200816,IL,,7955,0,207413,3368183
1473,20200816,IN,,3133,9935,80415,906851
1474,20200816,KS,,402,2020,33885,343043
1475,20200816,KY,,813,4193,39315,712361
1476,20200816,LA,,4507,0,137918,1658087
1477,20200816,MA,,8829,12173,123200,1908475
1478,20200816,MD,,3639,13614,100212,1142410
1479,20200816,ME,,127,400,4168,210223
1480,20200816,MI,,6592,0,102259,2321050
1481,20200816,MN,,1752,5851,65152,994054
1482,20200816,MO,,1367,0,67475,845618
1483,20200816,MP,,2,4,50,12302
1484,20200816,MS,,2084,4916,72136,520146
1485,20200816,MT,,82,326,5750,201924
1486,20200816,NC,,2347,0,144952,1924646
1487,20200816,ND,,105,459,8582,385231
1488,20200816,NE,,361,1883,30241,320876
1489,20200816,NH,,423,708,6988,184929
1490,20200816,NJ,,15855,22206,187455,2490186
1491,20200816,NM,,711,2957,23302,665291
1492,20200816,NV,,1072,0,61305,547463
1493,20200816,NY,,25250,89995,425508,7068196
1494,20200816,OH,,3826,12236,108287,1829645
1495,20200816,OK,,661,4013,48342,754961
1496,20200816,OR,,388,1863,23262,488797
1497,20200816,PA,,7468,0,124460,1456863
1498,20200816,PR,,335,0,26006,331978
1499,20200816,RI,,1022,2380,20514,428977
1500,20200816,SC,,2269,6852,106497,867601
1501,20200816,SD,,153,916,10274,128774
1502,20200816,TN,,1366,5847,133708,1857340
1503,20200816,TX,,9983,0,535582,4439041
1504,20200816,UT,,363,2771,46652,598527
1505,20200816,VA,,2381,14967,106687,1353848
1506,20200816,VI,,9,0,741,12171
1507,20200816,VT,,58,0,1515,111335
1508,20200816,WA,,1766,6230,68729,1297928
1509,20200816,WI,,1046,5304,70246,1130779
1510,20200816,WV,,160,0,8564,355339
1511,20200816,WY,,30,191,3286,60095
1512,20200815,AK,,28,0,4954,296677
1513,20200815,AL,,1896,12607,107580,837017
1514,20200815,AR,,600,3562,51992,588260
1515,20200815,AS,,0,0,0,1514
1516,20200815,AZ,,4492,20795,192654,1077191
1517,20200815,CA,,11147,0,613689,9681111
1518,20200815,CO,,1768,6718,52538,848795
1519,20200815,CT,,4453,11015,50897,937690
1520,20200815,DC,,597,0,13159,239216
1521,20200815,DE,,593,0,16396,208761
1522,20200815,FL,,9480,34074,569637,4202725
1523,20200815,GA,,4669,22028,235168,1988066
1524,20200815,GU,,5,0,502,27096
1525,20200815,HI,,40,277,4543,156266
1526,20200815,IA,,973,0,51793,546074
1527,20200815,ID,,265,1091,27173,221012
1528,20200815,IL,,7937,0,205851,3331094
1529,20200815,IN,,3128,9872,79676,897615
1530,20200815,KS,,402,2020,33885,343043
1531,20200815,KY,,810,4193,38930,711976
1532,20200815,LA,,4430,0,136737,1637012
1533,20200815,MA,,8818,12170,122897,1886299
1534,20200815,MD,,3636,13556,99693,1127652
1535,20200815,ME,,127,399,4144,207354
1536,20200815,MI,,6586,0,101782,2291779
1537,20200815,MN,,1745,5822,64413,984473
1538,20200815,MO,,1346,0,66397,835441
1539,20200815,MP,,2,4,50,12302
1540,20200815,MS,,2080,4916,71755,519765
1541,20200815,MT,,82,324,5659,200936
1542,20200815,NC,,2343,0,143706,1903401
1543,20200815,ND,,105,457,8439,379816
1544,20200815,NE,,361,1880,29988,317683
1545,20200815,NH,,423,706,6980,183377
1546,20200815,NJ,,15853,22197,187442,2461383
1547,20200815,NM,,703,2946,23160,659042
1548,20200815,NV,,1069,0,60608,542850
1549,20200815,NY,,25244,89995,424901,6990504
1550,20200815,OH,,3824,12210,107674,1802350
1551,20200815,OK,,657,3998,47798,754417
1552,20200815,OR,,386,1863,23018,484879
1553,20200815,PA,,7465,0,123800,1443684
1554,20200815,PR,,329,0,25695,331667
1555,20200815,RI,,1022,2375,20439,425315
1556,20200815,SC,,2260,6852,105882,860400
1557,20200815,SD,,152,913,10118,127449
1558,20200815,TN,,1345,5813,131747,1829758
1559,20200815,TX,,9840,0,528838,4321676
1560,20200815,UT,,363,2760,46321,594901
1561,20200815,VA,,2381,14965,105750,1337240
1562,20200815,VI,,9,0,734,12117
1563,20200815,VT,,58,0,1509,110297
1564,20200815,WA,,1755,6206,68579,1292977
1565,20200815,WI,,1045,5275,69547,1124666
1566,20200815,WV,,160,0,8457,350244
1567,20200815,WY,,30,191,3227,60036
1568,20200814,AK,,27,0,4869,295929
1569,20200814,AL,,1893,12456,106309,824984
1570,20200814,AR,,587,3566,52392,588660
1571,20200814,AS,,0,0,0,1396
1572,20200814,AZ,,4423,20515,191721,1067575
1573,20200814,CA,,10996,0,601075,9556598
1574,20200814,CO,,1763,6700,52219,837290
1575,20200814,CT,,4453,11015,50897,937690
1576,20200814,DC,,594,0,13118,236305
1577,20200814,DE,,593,0,16340,207475
1578,20200814,FL,,9276,33568,563285,4160565
1579,20200814,GA,,4573,21818,231895,1970053
1580,20200814,GU,,5,0,502,27096
1581,20200814,HI,,40,267,4312,153617
1582,20200814,IA,,966,0,50932,540237
1583,20200814,ID,,251,1068,26631,218221
1584,20200814,IL,,7932,0,204023,3286680
1585,20200814,IN,,3113,9801,78632,886489
1586,20200814,KS,,402,2020,33885,343043
1587,20200814,KY,,804,4158,38298,700642
1588,20200814,LA,,4430,0,136737,1637012
1589,20200814,MA,,8804,12150,122531,1853032
1590,20200814,MD,,3631,13508,98875,1110273
1591,20200814,ME,,126,399,4115,205043
1592,20200814,MI,,6566,0,100724,2261151
1593,20200814,MN,,1739,5783,63723,973546
1594,20200814,MO,,1335,0,65270,824869
1595,20200814,MP,,2,4,50,12302
1596,20200814,MS,,2043,4873,70930,511042
1597,20200814,MT,,81,319,5541,199861
1598,20200814,NC,,2313,0,142170,1877402
1599,20200814,ND,,105,455,8316,373550
1600,20200814,NE,,360,1880,29660,314224
1601,20200814,NH,,422,705,6921,181616
1602,20200814,NJ,,15846,22161,187164,2429841
1603,20200814,NM,,697,2928,22987,650491
1604,20200814,NV,,1045,0,59749,538204
1605,20200814,NY,,25232,89995,424167,6901836
1606,20200814,OH,,3784,12128,106557,1779409
1607,20200814,OK,,644,3953,46897,743242
1608,20200814,OR,,385,1863,22613,473107
1609,20200814,PA,,7445,0,122950,1427689
1610,20200814,PR,,317,0,25128,331100
1611,20200814,RI,,1021,2350,20335,420733
1612,20200814,SC,,2204,6852,104841,851784
1613,20200814,SD,,150,903,10024,126014
1614,20200814,TN,,1326,5725,130458,1812043
1615,20200814,TX,,9602,0,520593,4282041
1616,20200814,UT,,360,2744,45976,589817
1617,20200814,VA,,2370,14776,104838,1320272
1618,20200814,VI,,9,0,704,11999
1619,20200814,VT,,58,0,1501,107417
1620,20200814,WA,,1736,6182,68234,1284141
1621,20200814,WI,,1032,5235,68681,1113294
1622,20200814,WV,,157,0,8274,344700
1623,20200814,WY,,30,191,3183,59992
1624,20200813,AK,,27,0,4750,294053
1625,20200813,AL,,1890,12456,105557,802562
1626,20200813,AR,,582,3566,51766,583480
1627,20200813,AS,,0,0,0,1396
1628,20200813,AZ,,4383,20503,190794,1058178
1629,20200813,CA,,10808,0,593141,9445493
1630,20200813,CO,,1756,6685,51756,825062
1631,20200813,CT,,4450,11015,50782,927335
1632,20200813,DC,,594,0,13024,229649
1633,20200813,DE,,593,0,15967,205628
1634,20200813,FL,,9047,32947,557137,4122118
1635,20200813,GA,,4538,21581,228668,1942610
1636,20200813,GU,,5,0,477,26680
1637,20200813,HI,,40,267,4312,150587
1638,20200813,IA,,959,0,50336,534813
1639,20200813,ID,,246,1051,26133,214613
1640,20200813,IL,,7905,0,201727,3237107
1641,20200813,IN,,3105,9678,77565,877970
1642,20200813,KS,,395,1975,32547,334563
1643,20200813,KY,,796,4116,37686,687620
1644,20200813,LA,,4402,0,135439,1615980
1645,20200813,MA,,8790,12131,122319,1821031
1646,20200813,MD,,3620,13463,98160,1095094
1647,20200813,ME,,126,395,4089,202284
1648,20200813,MI,,6555,0,99856,2222386
1649,20200813,MN,,1731,5742,62993,963096
1650,20200813,MO,,1325,0,63797,811357
1651,20200813,MP,,2,4,49,12301
1652,20200813,MS,,2011,4847,69986,508426
1653,20200813,MT,,81,315,5407,197820
1654,20200813,NC,,2287,0,140824,1850689
1655,20200813,ND,,105,445,8164,368309
1656,20200813,NE,,356,1880,29244,309644
1657,20200813,NH,,422,705,6921,181616
1658,20200813,NJ,,15836,22125,186594,2403690
1659,20200813,NM,,695,2907,22816,644823
1660,20200813,NV,,1030,0,58650,533144
1661,20200813,NY,,25228,89995,423440,6816381
1662,20200813,OH,,3755,12023,105426,1753307
1663,20200813,OK,,638,3901,46103,731272
1664,20200813,OR,,383,1853,22300,467263
1665,20200813,PA,,7409,0,122121,1410994
1666,20200813,PR,,306,0,24446,330418
1667,20200813,RI,,1019,2341,20240,416203
1668,20200813,SC,,2186,6482,103909,806028
1669,20200813,SD,,148,896,9897,124770
1670,20200813,TN,,1313,5648,128511,1787721
1671,20200813,TX,,9289,0,513575,4230763
1672,20200813,UT,,353,2721,45424,584656
1673,20200813,VA,,2363,14647,103622,1306103
1674,20200813,VI,,9,0,682,11650
1675,20200813,VT,,58,0,1484,105907
1676,20200813,WA,,1724,6137,67611,1269631
1677,20200813,WI,,1025,5170,67622,1102817
1678,20200813,WV,,153,0,8151,339515
1679,20200813,WY,,30,189,3119,59571
1680,20200812,AK,,27,0,4655,292582
1681,20200812,AL,,1882,12292,104786,795771
1682,20200812,AR,,566,3472,51114,573571
1683,20200812,AS,,0,0,0,1396
1684,20200812,AZ,,4347,19821,189443,1044228
1685,20200812,CA,,10648,0,586056,9303467
1686,20200812,CO,,1751,6679,51441,817422
1687,20200812,CT,,4450,10920,50706,919283
1688,20200812,DC,,593,0,12959,226741
1689,20200812,DE,,591,0,15699,202200
1690,20200812,FL,,8898,32349,550901,4087579
1691,20200812,GA,,4456,21379,226153,1916742
1692,20200812,GU,,5,0,449,26236
1693,20200812,HI,,38,260,3958,150233
1694,20200812,IA,,951,0,49806,528148
1695,20200812,ID,,246,1037,25595,212244
1696,20200812,IL,,7881,0,199893,3191101
1697,20200812,IN,,3086,9678,76522,866994
1698,20200812,KS,,395,1975,32547,334563
1699,20200812,KY,,790,4091,36945,674775
1700,20200812,LA,,4361,0,134304,1598609
1701,20200812,MA,,8769,12109,122000,1781548
1702,20200812,MD,,3612,13348,97384,1078838
1703,20200812,ME,,126,394,4070,199118
1704,20200812,MI,,6539,0,98689,2181841
1705,20200812,MN,,1724,5711,62303,952785
1706,20200812,MO,,1323,0,62530,798581
1707,20200812,MP,,2,4,49,12301
1708,20200812,MS,,1989,4794,69374,507814
1709,20200812,MT,,80,301,5268,196036
1710,20200812,NC,,2249,0,139061,1823283
1711,20200812,ND,,104,440,7964,361551
1712,20200812,NE,,351,1880,29030,308462
1713,20200812,NH,,420,705,6887,180451
1714,20200812,NJ,,15828,22096,185938,2376016
1715,20200812,NM,,693,2897,22643,640337
1716,20200812,NV,,996,0,58048,527535
1717,20200812,NY,,25218,89995,422703,6728481
1718,20200812,OH,,3734,11901,104248,1728380
1719,20200812,OK,,627,3842,45398,722107
1720,20200812,OR,,375,1845,22022,462542
1721,20200812,PA,,7385,0,121130,1393106
1722,20200812,PR,,295,0,24074,330046
1723,20200812,RI,,1018,2336,20129,412049
1724,20200812,SC,,2144,6482,102974,800089
1725,20200812,SD,,147,892,9815,123628
1726,20200812,TN,,1289,5554,126393,1759692
1727,20200812,TX,,9034,0,506820,4106360
1728,20200812,UT,,351,2696,45090,581209
1729,20200812,VA,,2352,14528,102521,1287556
1730,20200812,VI,,9,0,639,11417
1731,20200812,VT,,58,0,1478,105073
1732,20200812,WA,,1716,6102,67005,1254514
1733,20200812,WI,,1018,5125,66654,1090377
1734,20200812,WV,,153,0,8008,335239
1735,20200812,WY,,29,187,3086,59331
1736,20200811,AK,,26,0,4589,290744
1737,20200811,AL,,1847,12070,103851,783689
1738,20200811,AR,,566,3401,50411,572868
1739,20200811,AS,,0,0,0,1396
1740,20200811,AZ,,4199,19292,188737,1037275
1741,20200811,CA,,10468,0,574411,9186279
1742,20200811,CO,,1746,6627,51039,810276
1743,20200811,CT,,4444,10920,50684,911299
1744,20200811,DC,,593,0,12896,224749
1745,20200811,DE,,591,0,15699,202200
1746,20200811,FL,,8685,31750,542792,4049275
1747,20200811,GA,,4351,21031,222588,1895485
1748,20200811,GU,,5,0,434,25616
1749,20200811,HI,,34,242,3638,145836
1750,20200811,IA,,940,0,49329,523920
1751,20200811,ID,,239,1006,25100,208405
1752,20200811,IL,,7866,0,198248,3149003
1753,20200811,IN,,3069,9599,75862,861655
1754,20200811,KS,,387,1911,31730,326669
1755,20200811,KY,,783,4063,35793,668355
1756,20200811,LA,,4313,0,133125,1568564
1757,20200811,MA,,8751,12089,121707,1781520
1758,20200811,MD,,3604,13266,96843,1067459
1759,20200811,ME,,126,394,4050,192453
1760,20200811,MI,,6533,0,98213,2146554
1761,20200811,MN,,1707,5661,61839,946030
