id,date,state,statename,deaths,hospitalizedCurrently,positive,totalTestResults
1762,20200811,MO,,1312,0,60935,787220
1763,20200811,MP,,2,4,49,12301
1764,20200811,MS,,1944,4738,68293,504404
1765,20200811,MT,,77,276,5104,194412
1766,20200811,NC,,2204,0,137895,2017498
1767,20200811,ND,,102,430,7877,357433
1768,20200811,NE,,348,1741,28696,305732
1769,20200811,NH,,419,705,6861,175399
1770,20200811,NJ,,15819,22052,185475,2350310
1771,20200811,NM,,690,2870,22444,632997
1772,20200811,NV,,981,0,57520,524749
1773,20200811,NY,,25211,89995,422003,6640705
1774,20200811,OH,,3708,11760,102826,1707770
1775,20200811,OK,,618,3760,44728,714235
1776,20200811,OR,,368,1813,21774,457088
1777,20200811,PA,,7352,0,120281,1375594
1778,20200811,PR,,287,0,23403,329375
1779,20200811,RI,,1016,2317,20053,408074
1780,20200811,SC,,2098,6482,102130,796351
1781,20200811,SD,,146,887,9713,122409
1782,20200811,TN,,1271,5464,124915,1740784
1783,20200811,TX,,8710,0,500620,4088863
1784,20200811,UT,,349,2677,44752,578549
1785,20200811,VA,,2344,14445,101745,1271545
1786,20200811,VI,,9,0,576,11063
1787,20200811,VT,,58,0,1472,103957
1788,20200811,WA,,1697,6049,66404,1237902
1789,20200811,WI,,1013,5092,66123,1080400
1790,20200811,WV,,147,0,7875,330609
1791,20200811,WY,,29,183,3073,58852
1792,20200810,AK,,26,0,4539,280343
1793,20200810,AL,,1797,12070,103020,780567
1794,20200810,AR,,555,3336,50028,569320
1795,20200810,AS,,0,0,0,1396
1796,20200810,AZ,,4154,19277,187523,1028231
1797,20200810,CA,,10359,0,561911,8998353
1798,20200810,CO,,1736,6616,50660,801739
1799,20200810,CT,,4444,10920,50567,902957
1800,20200810,DC,,591,0,12807,220391
1801,20200810,DE,,591,0,15634,200672
1802,20200810,FL,,8408,31177,536961,4013857
1803,20200810,GA,,4229,20676,219025,1861962
1804,20200810,GU,,5,0,418,25076
1805,20200810,HI,,31,239,3498,142096
1806,20200810,IA,,933,0,49071,521387
1807,20200810,ID,,237,999,24671,206476
1808,20200810,IL,,7846,0,196699,3107641
1809,20200810,IN,,3044,9354,74992,852111
1810,20200810,KS,,387,1911,31730,326669
1811,20200810,KY,,775,4024,35254,657807
1812,20200810,LA,,4287,0,131961,1547933
1813,20200810,MA,,8741,12062,121315,1778102
1814,20200810,MD,,3591,13247,96258,1056810
1815,20200810,ME,,125,393,4049,190906
1816,20200810,MI,,6526,0,97306,2122589
1817,20200810,MN,,1701,5606,61516,944160
1818,20200810,MO,,1307,0,59954,769918
1819,20200810,MP,,2,4,49,12301
1820,20200810,MS,,1912,4680,67649,494593
1821,20200810,MT,,75,273,5017,193405
1822,20200810,NC,,2172,0,136844,2001919
1823,20200810,ND,,101,417,7706,351979
1824,20200810,NE,,345,1722,28432,302635
1825,20200810,NH,,419,704,6840,174278
1826,20200810,NJ,,15807,21992,185031,2324046
1827,20200810,NM,,685,2851,22315,627627
1828,20200810,NV,,963,0,56972,522192
1829,20200810,NY,,25204,89995,421336,6563646
1830,20200810,OH,,3673,11629,101731,1687644
1831,20200810,OK,,605,3625,43963,694448
1832,20200810,OR,,357,1798,21488,450732
1833,20200810,PA,,7317,0,119453,1360283
1834,20200810,PR,,279,0,22821,328793
1835,20200810,RI,,1015,2311,19934,403932
1836,20200810,SC,,2049,6153,101159,791630
1837,20200810,SD,,146,882,9663,121477
1838,20200810,TN,,1233,5339,123914,1727907
1839,20200810,TX,,8490,0,490817,4073661
1840,20200810,UT,,345,2642,44390,574560
1841,20200810,VA,,2327,14212,100749,1261547
1842,20200810,VI,,9,0,547,10904
1843,20200810,VT,,58,0,1462,103353
1844,20200810,WA,,1688,6001,65721,1221951
1845,20200810,WI,,1005,5031,65356,1066758
1846,20200810,WV,,141,0,7754,327044
1847,20200810,WY,,28,179,3042,57682
1848,20200809,AK,,26,0,4473,277919
1849,20200809,AL,,1768,11537,101334,762451
1850,20200809,AR,,544,3284,49383,563831
1851,20200809,AS,,0,0,0,1396
1852,20200809,AZ,,4150,19268,186923,1022563
1853,20200809,CA,,10293,0,554160,8826119
1854,20200809,CO,,1736,6602,50324,791022
1855,20200809,CT,,4441,10920,50320,864633
1856,20200809,DC,,591,0,12753,217942
1857,20200809,DE,,591,0,15575,198119
1858,20200809,FL,,8315,30893,532806,3985663
1859,20200809,GA,,4199,20628,216596,1835048
1860,20200809,GU,,5,0,412,24529
1861,20200809,HI,,31,237,3346,141944
1862,20200809,IA,,930,0,48789,518810
1863,20200809,ID,,235,988,24495,204831
1864,20200809,IL,,7845,0,195380,3075288
1865,20200809,IN,,3041,9354,74328,841125
1866,20200809,KS,,380,1875,30638,316512
1867,20200809,KY,,773,4002,34982,648839
1868,20200809,LA,,4263,0,131399,1540571
1869,20200809,MA,,8735,12054,121040,1763161
1870,20200809,MD,,3585,13177,95503,1039345
1871,20200809,ME,,125,393,4042,188986
1872,20200809,MI,,6519,0,96726,2101332
1873,20200809,MN,,1698,5555,60898,934973
1874,20200809,MO,,1301,0,57379,752740
1875,20200809,MP,,2,4,48,12301
1876,20200809,MS,,1896,4606,67173,494117
1877,20200809,MT,,75,272,4952,189946
1878,20200809,NC,,2168,0,136218,1986548
1879,20200809,ND,,98,415,7589,347516
1880,20200809,NE,,345,1715,28245,299674
1881,20200809,NH,,419,701,6831,172585
1882,20200809,NJ,,15803,21992,184773,2301852
1883,20200809,NM,,681,2838,22115,620128
1884,20200809,NV,,957,0,56230,517604
1885,20200809,NY,,25202,89995,420860,6509644
1886,20200809,OH,,3669,11565,100848,1668548
1887,20200809,OK,,603,3605,43566,694051
1888,20200809,OR,,356,1758,21272,447037
1889,20200809,PA,,7314,0,118852,1347210
1890,20200809,PR,,279,0,22121,328093
1891,20200809,RI,,1015,2311,19906,402375
1892,20200809,SC,,2031,6153,100435,785984
1893,20200809,SD,,146,876,9605,120897
1894,20200809,TN,,1223,5304,122712,1713120
1895,20200809,TX,,8459,0,486362,4025864
1896,20200809,UT,,336,2620,44127,570613
1897,20200809,VA,,2326,14123,100086,1244258
1898,20200809,VI,,9,0,547,10879
1899,20200809,VT,,58,0,1459,102691
1900,20200809,WA,,1688,5896,64918,1202997
1901,20200809,WI,,1005,5000,64835,1058577
1902,20200809,WV,,139,0,7694,323072
1903,20200809,WY,,28,177,3050,56675
1904,20200808,AK,,26,0,4373,273593
1905,20200808,AL,,1735,11537,98387,749502
1906,20200808,AR,,521,3223,48039,551523
1907,20200808,AS,,0,0,0,1396
1908,20200808,AZ,,4137,19244,186107,1016521
1909,20200808,CA,,10189,0,545787,8707527
1910,20200808,CO,,1736,6582,49893,779670
1911,20200808,CT,,4441,10920,50320,864633
1912,20200808,DC,,590,0,12653,213334
1913,20200808,DE,,590,0,15502,195894
1914,20200808,FL,,8238,30639,526577,3945872
1915,20200808,GA,,4186,20556,213427,1797966
1916,20200808,GU,,5,0,412,24529
1917,20200808,HI,,31,231,3115,139246
1918,20200808,IA,,925,0,48283,513547
1919,20200808,ID,,229,968,23922,202971
1920,20200808,IL,,7840,0,193998,3033934
1921,20200808,IN,,3036,9354,73287,828466
1922,20200808,KS,,380,1875,30638,316512
1923,20200808,KY,,772,4002,34578,648435
1924,20200808,LA,,4207,0,128746,1505002
1925,20200808,MA,,8721,12044,120711,1755478
1926,20200808,MD,,3577,13105,94581,1019523
1927,20200808,ME,,125,393,4026,186401
1928,20200808,MI,,6520,0,96191,2075121
1929,20200808,MN,,1689,5506,60101,921397
1930,20200808,MO,,1301,0,57379,752740
1931,20200808,MP,,2,4,48,12301
1932,20200808,MS,,1874,4606,66646,493590
1933,20200808,MT,,75,268,4889,188846
1934,20200808,NC,,2160,0,134766,1969766
1935,20200808,ND,,98,414,7498,342078
1936,20200808,NE,,345,1704,28104,297538
1937,20200808,NH,,419,700,6818,171251
1938,20200808,NJ,,15798,21949,184429,2252792
1939,20200808,NM,,675,2819,21965,612854
1940,20200808,NV,,949,0,55419,513019
1941,20200808,NY,,25195,89995,420345,6443832
1942,20200808,OH,,3668,11516,99969,1644493
1943,20200808,OK,,603,3594,43080,693565
1944,20200808,OR,,355,1758,21010,438067
1945,20200808,PA,,7313,0,118092,1333057
1946,20200808,PR,,274,0,21424,327396
1947,20200808,RI,,1015,2294,19832,398976
1948,20200808,SC,,2007,6153,99460,778075
1949,20200808,SD,,146,871,9477,119987
1950,20200808,TN,,1215,5262,120585,1685486
1951,20200808,TX,,8343,0,481483,4012657
1952,20200808,UT,,335,2604,43751,566355
1953,20200808,VA,,2322,14101,99189,1223028
1954,20200808,VI,,9,0,528,10619
1955,20200808,VT,,58,0,1454,101803
1956,20200808,WA,,1672,5890,64723,1198007
1957,20200808,WI,,1003,4980,64213,1051158
1958,20200808,WV,,131,0,7563,317920
1959,20200808,WY,,28,177,3013,56638
1960,20200807,AK,,25,0,4288,268851
1961,20200807,AL,,1735,11537,98301,749416
1962,20200807,AR,,521,3168,48039,551523
1963,20200807,AS,,0,0,0,1396
1964,20200807,AZ,,4081,19241,185053,1004845
1965,20200807,CA,,10011,0,538416,8596882
1966,20200807,CO,,1729,6572,49436,766473
1967,20200807,CT,,4441,10920,50320,864633
1968,20200807,DC,,589,0,12589,208725
1969,20200807,DE,,588,0,15445,194784
1970,20200807,FL,,8051,30114,518075,3896939
1971,20200807,GA,,4117,20282,209004,1753129
1972,20200807,GU,,5,0,411,24362
1973,20200807,HI,,29,225,2914,135284
1974,20200807,IA,,913,0,47865,508700
1975,20200807,ID,,223,954,23399,198700
1976,20200807,IL,,7822,0,191808,2985918
1977,20200807,IN,,3023,9354,72254,817104
1978,20200807,KS,,380,1875,30638,316512
1979,20200807,KY,,764,3975,33796,641994
1980,20200807,LA,,4207,0,128746,1505002
1981,20200807,MA,,8709,12022,120291,1743447
1982,20200807,MD,,3565,13047,93806,1006824
1983,20200807,ME,,124,393,4014,183722
1984,20200807,MI,,6524,0,95470,2036595
1985,20200807,MN,,1681,5458,59185,910271
1986,20200807,MO,,1301,0,57379,752740
1987,20200807,MP,,2,4,47,12301
1988,20200807,MS,,1848,4577,65436,487212
1989,20200807,MT,,70,264,4757,187756
1990,20200807,NC,,2134,0,132812,1939812
1991,20200807,ND,,98,408,7318,336501
1992,20200807,NE,,340,1688,27821,293902
1993,20200807,NH,,419,699,6742,168465
1994,20200807,NJ,,15789,21949,184061,2252792
1995,20200807,NM,,669,2803,21773,604382
1996,20200807,NV,,920,0,54533,506998
1997,20200807,NY,,25190,89995,419642,6368975
1998,20200807,OH,,3652,11447,98675,1623095
1999,20200807,OK,,600,3555,42255,685815
2000,20200807,OR,,348,1758,20636,437693
2001,20200807,PA,,7297,0,117279,1316899
2002,20200807,PR,,265,0,20686,326658
2003,20200807,RI,,1014,2276,19738,394749
2004,20200807,SC,,1962,6153,98219,767961
2005,20200807,SD,,144,866,9371,118727
2006,20200807,TN,,1206,5190,118782,1662032
2007,20200807,TX,,8096,0,474524,4000532
2008,20200807,UT,,335,2578,43375,559100
2009,20200807,VA,,2317,14097,97882,1208745
2010,20200807,VI,,9,0,522,10499
2011,20200807,VT,,58,0,1448,100962
2012,20200807,WA,,1653,5874,64357,1188665
2013,20200807,WI,,997,4930,63028,1037976
2014,20200807,WV,,127,0,7433,312677
2015,20200807,WY,,28,176,3000,56625
2016,20200806,AK,,25,0,4223,261572
2017,20200806,AL,,1714,11313,96592,739784
2018,20200806,AR,,515,3118,47028,539836
2019,20200806,AS,,0,0,0,1396
2020,20200806,AZ,,4002,14068,183647,995864
2021,20200806,CA,,9869,0,529980,8500463
2022,20200806,CO,,1717,6536,48988,754644
2023,20200806,CT,,4437,10920,50245,857098
2024,20200806,DC,,587,0,12518,205983
2025,20200806,DE,,587,0,15365,192703
2026,20200806,FL,,7871,29515,510389,3857363
2027,20200806,GA,,4026,20002,204895,1724762
2028,20200806,GU,,5,0,397,23877
2029,20200806,HI,,27,214,2763,134909
2030,20200806,IA,,908,0,47361,503120
2031,20200806,ID,,217,931,22707,194593
2032,20200806,IL,,7791,0,189705,2939030
2033,20200806,IN,,3013,9267,71015,804345
2034,20200806,KS,,368,1821,29717,308718
2035,20200806,KY,,760,3924,33254,632444
2036,20200806,LA,,4146,0,127246,1484972
2037,20200806,MA,,8691,12007,119874,1721559
2038,20200806,MD,,3551,12978,93005,992141
2039,20200806,ME,,124,390,3997,180916
2040,20200806,MI,,6506,0,94656,2006578
2041,20200806,MN,,1677,5421,58640,899480
2042,20200806,MO,,1280,0,56383,742311
2043,20200806,MP,,2,4,47,12301
2044,20200806,MS,,1825,4511,64400,482541
2045,20200806,MT,,65,259,4602,185815
2046,20200806,NC,,2092,0,131267,1904750
2047,20200806,ND,,98,400,7169,331004
2048,20200806,NE,,335,1681,27489,290181
2049,20200806,NH,,418,698,6719,167407
2050,20200806,NJ,,15778,21565,183701,2230245
2051,20200806,NM,,667,2781,21566,597408
2052,20200806,NV,,900,0,53557,500195
2053,20200806,NY,,25185,89995,418928,6298805
2054,20200806,OH,,3618,11366,97471,1598039
2055,20200806,OK,,593,3497,41401,674653
2056,20200806,OR,,339,1743,20225,432262
2057,20200806,PA,,7282,0,116521,1300251
2058,20200806,PR,,258,0,19934,325906
2059,20200806,RI,,1014,2264,19611,389969
2060,20200806,SC,,1943,5799,96797,756145
2061,20200806,SD,,141,861,9273,117574
2062,20200806,TN,,1186,5109,116350,1635191
2063,20200806,TX,,7803,0,467485,3944480
2064,20200806,UT,,330,2554,42915,555391
2065,20200806,VA,,2299,13984,95867,1194927
2066,20200806,VI,,9,0,501,10375
2067,20200806,VT,,58,0,1445,100052
2068,20200806,WA,,1624,5840,63698,1173650
2069,20200806,WI,,985,4881,61985,1023836
2070,20200806,WV,,124,0,7277,307409
2071,20200806,WY,,27,171,2958,56108
2072,20200805,AK,,25,0,4183,257279
2073,20200805,AL,,1695,11100,94654,727460
2074,20200805,AR,,508,3118,46293,534811
2075,20200805,AS,,0,0,0,1396
2076,20200805,AZ,,3932,13559,182203,985542
2077,20200805,CA,,9703,0,524722,8409400
2078,20200805,CO,,1710,6516,48394,727026
2079,20200805,CT,,4437,10807,50225,848109
2080,20200805,DC,,587,0,12443,202825
2081,20200805,DE,,587,0,15296,190700
2082,20200805,FL,,7751,28956,502739,3814884
2083,20200805,GA,,3984,19788,201713,1695224
2084,20200805,GU,,5,0,389,23435
2085,20200805,HI,,27,208,2591,132526
2086,20200805,IA,,899,0,46659,496428
2087,20200805,ID,,210,906,22234,191887
2088,20200805,IL,,7770,0,187752,2897344
2089,20200805,IN,,3007,9148,69975,792225
2090,20200805,KS,,368,1821,29717,308718
2091,20200805,KY,,752,3903,32741,620822
2092,20200805,LA,,4096,0,125943,1469867
2093,20200805,MA,,8659,11993,119643,1698416
2094,20200805,MD,,3536,12922,92426,982395
2095,20200805,ME,,124,390,3992,178245
2096,20200805,MI,,6478,0,93893,1980472
2097,20200805,MN,,1670,5373,57779,887623
2098,20200805,MO,,1272,0,55321,730574
2099,20200805,MP,,2,4,46,12301
2100,20200805,MS,,1804,4472,63444,477822
2101,20200805,MT,,65,248,4429,183124
2102,20200805,NC,,2050,0,129288,1873668
2103,20200805,ND,,96,394,7047,325826
2104,20200805,NE,,332,1644,27178,287105
2105,20200805,NH,,418,698,6693,165976
2106,20200805,NJ,,15771,21565,183327,2187018
2107,20200805,NM,,658,2753,21340,590825
2108,20200805,NV,,890,0,52828,491117
2109,20200805,NY,,25179,89995,418225,6226435
2110,20200805,OH,,3596,11231,96305,1574613
2111,20200805,OK,,583,3445,40564,664730
2112,20200805,OR,,338,1726,19979,426802
2113,20200805,PA,,7244,0,115714,1284725
2114,20200805,PR,,246,0,19651,325623
2115,20200805,RI,,1012,2248,19481,384487
2116,20200805,SC,,1894,5799,95472,748622
2117,20200805,SD,,137,856,9168,116374
2118,20200805,TN,,1144,5001,114098,1612045
2119,20200805,TX,,7497,0,459887,3908235
2120,20200805,UT,,327,2519,42328,550322
2121,20200805,VA,,2274,13826,95049,1179756
2122,20200805,VI,,8,0,481,10103
2123,20200805,VT,,57,0,1436,98990
2124,20200805,WA,,1619,5779,62992,1159061
2125,20200805,WI,,977,4826,61110,1006094
2126,20200805,WV,,124,0,7159,302594
2127,20200805,WY,,27,169,2923,55714
2128,20200804,AK,,25,0,4125,252649
2129,20200804,AL,,1666,11100,93702,722301
2130,20200804,AR,,490,3054,45381,533899
2131,20200804,AS,,0,0,0,1267
2132,20200804,AZ,,3845,13294,180505,971244
2133,20200804,CA,,9501,0,519427,8305713
2134,20200804,CO,,1710,6487,47968,721921
2135,20200804,CT,,4437,10807,50110,836271
2136,20200804,DC,,587,0,12398,200127
2137,20200804,DE,,587,0,15137,189308
2138,20200804,FL,,7526,28333,497330,3784458
2139,20200804,GA,,3921,19426,197948,1664412
2140,20200804,GU,,5,0,375,22923
2141,20200804,HI,,26,201,2448,130712
2142,20200804,IA,,888,0,46042,490371
2143,20200804,ID,,200,886,21675,187778
2144,20200804,IL,,7742,0,185993,2850676
2145,20200804,IN,,2996,9148,69255,785018
2146,20200804,KS,,365,1782,28876,301839
2147,20200804,KY,,751,3851,32197,607855
2148,20200804,LA,,4051,0,124461,1449857
2149,20200804,MA,,8657,11973,119203,1673078
2150,20200804,MD,,3530,12888,91854,972346
2151,20200804,ME,,123,388,3975,175761
2152,20200804,MI,,6471,0,93175,1954415
2153,20200804,MN,,1660,5346,57162,878111
2154,20200804,MO,,1266,0,54080,721523
2155,20200804,MP,,2,4,46,12301
2156,20200804,MS,,1753,4424,62199,463791
2157,20200804,MT,,64,238,4314,181236
2158,20200804,NC,,2010,0,128161,1854026
2159,20200804,ND,,96,389,6925,320395
2160,20200804,NE,,332,1644,26956,283859
2161,20200804,NH,,417,697,6660,164836
2162,20200804,NJ,,15764,21565,182970,2164936
2163,20200804,NM,,655,2730,21130,577810
2164,20200804,NV,,862,0,52179,489087
2165,20200804,NY,,25175,89995,417589,6153767
2166,20200804,OH,,3570,11119,95106,1555812
2167,20200804,OK,,566,3375,39463,657276
2168,20200804,OR,,333,1688,19699,419914
2169,20200804,PA,,7232,0,115009,1271529
2170,20200804,PR,,237,0,19324,325296
2171,20200804,RI,,1011,2242,19390,380973
2172,20200804,SC,,1847,5799,94190,740457
2173,20200804,SD,,136,846,9079,115381
2174,20200804,TN,,1117,4900,112441,1592650
2175,20200804,TX,,7261,0,451181,3884848
2176,20200804,UT,,321,2482,41907,544956
2177,20200804,VA,,2244,13640,94251,1168038
2178,20200804,VI,,8,0,463,9775
2179,20200804,VT,,57,0,1431,98801
2180,20200804,WA,,1600,5744,62267,1143993
2181,20200804,WI,,968,4783,60171,989016
2182,20200804,WV,,124,0,7051,298439
2183,20200804,WY,,27,169,2884,55243
2184,20200803,AK,,25,0,4064,245807
2185,20200803,AL,,1633,10865,92661,714051
2186,20200803,AR,,475,2966,44597,527400
2187,20200803,AS,,0,0,0,1267
2188,20200803,AZ,,3779,11400,179497,964418
2189,20200803,CA,,9388,0,514901,8184696
2190,20200803,CO,,1691,6474,47716,714560
2191,20200803,CT,,4437,10807,50062,829182
2192,20200803,DC,,586,0,12313,198815
2193,20200803,DE,,585,0,15055,187659
2194,20200803,FL,,7279,27744,491884,3752798
2195,20200803,GA,,3842,19124,195435,1646401
2196,20200803,GU,,5,0,368,22573
2197,20200803,HI,,26,199,2242,127279
2198,20200803,IA,,882,0,45841,486475
2199,20200803,ID,,197,874,21344,185337
2200,20200803,IL,,7723,0,184522,2808078
2201,20200803,IN,,2980,9004,68433,775482
2202,20200803,KS,,365,1782,28876,301839
2203,20200803,KY,,744,3815,31508,600293
2204,20200803,LA,,4024,0,120846,1393910
2205,20200803,MA,,8648,11942,118657,1648689
2206,20200803,MD,,3523,12832,91144,960637
2207,20200803,ME,,124,389,3970,174145
2208,20200803,MI,,6463,0,92374,1926823
2209,20200803,MN,,1656,5298,56560,872004
2210,20200803,MO,,1255,0,52887,712948
2211,20200803,MP,,2,4,46,12301
2212,20200803,MS,,1711,4380,61125,462717
2213,20200803,MT,,64,236,4233,179508
2214,20200803,NC,,1982,0,126532,1837410
2215,20200803,ND,,95,379,6776,315710
2216,20200803,NE,,332,1630,26702,281106
2217,20200803,NH,,417,696,6634,162622
2218,20200803,NJ,,15753,21565,182614,2164580
2219,20200803,NM,,654,2720,21016,574253
2220,20200803,NV,,847,0,51199,484866
2221,20200803,NY,,25172,89995,416843,6082774
2222,20200803,OH,,3539,10992,93963,1535543
2223,20200803,OK,,551,3275,38602,638063
2224,20200803,OR,,328,1655,19366,417131
2225,20200803,PA,,7209,0,114155,1256569
2226,20200803,PR,,230,0,18791,324763
2227,20200803,RI,,1010,2231,19246,376009
2228,20200803,SC,,1793,5527,92951,731675
2229,20200803,SD,,135,838,9020,114648
2230,20200803,TN,,1092,4808,110636,1574533
2231,20200803,TX,,7016,0,442014,3834586
2232,20200803,UT,,314,2450,41529,540182
2233,20200803,VA,,2218,13460,93106,1155108
2234,20200803,VI,,8,0,439,9436
2235,20200803,VT,,57,0,1427,97238
2236,20200803,WA,,1596,5692,61428,1127619
2237,20200803,WI,,956,4732,59401,970836
2238,20200803,WV,,117,0,6973,295046
2239,20200803,WY,,27,167,2848,54880
2240,20200802,AK,,24,0,3984,243090
2241,20200802,AL,,1627,10521,91444,706070
2242,20200802,AR,,458,2894,43173,514581
2243,20200802,AS,,0,0,0,1267
2244,20200802,AZ,,3765,11371,178467,956428
2245,20200802,CA,,9356,0,509162,8035975
2246,20200802,CO,,1691,6465,47267,703954
2247,20200802,CT,,4432,10807,49810,793996
2248,20200802,DC,,586,0,12274,197192
2249,20200802,DE,,585,0,14949,184911
2250,20200802,FL,,7206,27524,487132,3720997
2251,20200802,GA,,3840,19064,193177,1624640
2252,20200802,GU,,5,0,367,22052
2253,20200802,HI,,26,194,2197,126641
2254,20200802,IA,,876,0,45492,484118
2255,20200802,ID,,197,856,21114,184299
2256,20200802,IL,,7714,0,183224,2779603
2257,20200802,IN,,2975,8848,67857,769043
2258,20200802,KS,,358,1751,27812,292507
2259,20200802,KY,,742,3782,31185,597136
2260,20200802,LA,,4007,0,119747,1379440
2261,20200802,MA,,8638,11936,118458,1621729
2262,20200802,MD,,3515,12746,90274,944786
2263,20200802,ME,,123,388,3958,172074
2264,20200802,MI,,6457,0,91761,1901841
2265,20200802,MN,,1654,5241,55947,858341
2266,20200802,MO,,1253,0,51840,702467
2267,20200802,MP,,2,4,45,11764
2268,20200802,MS,,1703,4314,60553,462145
2269,20200802,MT,,61,233,4193,174295
2270,20200802,NC,,1969,0,125219,1813510
2271,20200802,ND,,95,371,6649,311152
2272,20200802,NE,,332,1629,26391,277243
2273,20200802,NH,,416,695,6613,160962
2274,20200802,NJ,,15743,21565,182350,2145878
2275,20200802,NM,,651,2703,20796,565886
2276,20200802,NV,,832,0,50205,482119
2277,20200802,NY,,25170,89995,416298,6030935
2278,20200802,OH,,3529,10900,93031,1517546
2279,20200802,OK,,550,3241,38225,637686
2280,20200802,OR,,326,1607,19097,413657
2281,20200802,PA,,7209,0,113590,1244569
2282,20200802,PR,,230,0,18411,324383
2283,20200802,RI,,1007,2211,19022,373276
2284,20200802,SC,,1777,5527,91788,722257
2285,20200802,SD,,135,835,8955,113953
2286,20200802,TN,,1073,4756,109627,1562298
2287,20200802,TX,,6837,0,430485,3747779
2288,20200802,UT,,311,2430,41175,536716
2289,20200802,VA,,2218,13280,91782,1140026
2290,20200802,VI,,8,0,421,9289
2291,20200802,VT,,57,0,1426,96681
2292,20200802,WA,,1592,5655,60588,1110085
2293,20200802,WI,,955,4717,58990,963656
2294,20200802,WV,,117,0,6854,291212
2295,20200802,WY,,26,167,2808,53381
2296,20200801,AK,,24,0,3827,238633
2297,20200801,AL,,1603,10521,89349,697371
2298,20200801,AR,,460,2852,43173,514581
2299,20200801,AS,,0,0,0,1267
2300,20200801,AZ,,3747,11346,177002,948650
2301,20200801,CA,,9224,0,500130,7886587
2302,20200801,CO,,1691,6441,46809,691365
2303,20200801,CT,,4432,10807,49810,793996
2304,20200801,DC,,585,0,12205,193781
2305,20200801,DE,,585,0,14877,182896
2306,20200801,FL,,7144,27344,480028,3679443
2307,20200801,GA,,3825,18995,190012,1596085
2308,20200801,GU,,5,0,367,22052
2309,20200801,HI,,26,179,2111,123251
2310,20200801,IA,,872,0,44976,478970
2311,20200801,ID,,189,850,20721,181873
2312,20200801,IL,,7700,0,181757,2740658
2313,20200801,IN,,2971,8781,67122,758606
2314,20200801,KS,,358,1751,27812,292507
2315,20200801,KY,,740,3782,30723,596674
2316,20200801,LA,,3949,0,116280,1342243
2317,20200801,MA,,8626,11930,118040,1613551
2318,20200801,MD,,3506,12672,89365,929354
2319,20200801,ME,,123,388,3937,169746
2320,20200801,MI,,6457,0,91332,1876830
2321,20200801,MN,,1646,5208,55188,846268
2322,20200801,MO,,1253,0,51258,696745
2323,20200801,MP,,2,4,42,11761
2324,20200801,MS,,1693,4314,59881,461473
2325,20200801,MT,,61,230,4081,171553
2326,20200801,NC,,1964,0,123878,1786412
2327,20200801,ND,,95,371,6593,307324
2328,20200801,NE,,332,1622,26211,275259
2329,20200801,NH,,416,695,6613,160962
2330,20200801,NJ,,15737,21565,182029,2096698
2331,20200801,NM,,642,2686,20600,558012
2332,20200801,NV,,832,0,49074,474220
2333,20200801,NY,,25164,89995,415767,5971974
2334,20200801,OH,,3515,10857,92087,1492903
2335,20200801,OK,,549,3228,37731,637192
2336,20200801,OR,,325,1607,18817,409616
2337,20200801,PA,,7204,0,112936,1232322
2338,20200801,PR,,225,0,17872,323844
2339,20200801,RI,,1007,2211,19022,369302
2340,20200801,SC,,1751,5527,90599,711869
2341,20200801,SD,,134,832,8867,112932
2342,20200801,TN,,1067,4724,108184,1542853
2343,20200801,TX,,6837,0,430485,3747779
2344,20200801,UT,,310,2412,40702,533260
2345,20200801,VA,,2215,13263,90801,1127361
2346,20200801,VI,,8,0,421,9289
2347,20200801,VT,,57,0,1421,95392
2348,20200801,WA,,1564,5568,60360,1105298
2349,20200801,WI,,954,4681,58058,954003
2350,20200801,WV,,116,0,6735,287224
2351,20200801,WY,,26,167,2769,53342
